#run-time information,,,,,,,,,,,,,,,,
3102.3100.00.0003,x3102.c0.r42.j24,none,x3100.c0.s7.b2.n0.h1,x3100.c0.s7.b1.n0.h1,1,x3102-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.4831495,"['x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3102.3100.00.0004,x3102.c0.r42.j22,none,x3100.c0.s9.b2.n0.h0,x3100.c0.s9.b1.n0.h0,1,x3102-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.3712023,"['x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3202.3200.00.0000,x3202.c0.r42.j10,none,x3200.c0.s1.b2.n0.h1,x3200.c0.s1.b1.n0.h1,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.6499319,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3202.3200.00.0001,x3202.c0.r42.j12,none,x3200.c0.s3.b2.n0.h1,x3200.c0.s3.b1.n0.h1,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.5380092,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3202.3200.00.0002,x3202.c0.r42.j14,none,x3200.c0.s5.b2.n0.h1,x3200.c0.s5.b1.n0.h1,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.4230555,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3202.3200.00.0003,x3202.c0.r42.j24,none,x3200.c0.s7.b2.n0.h1,x3200.c0.s7.b1.n0.h1,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.213956,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3202.3200.00.0004,x3202.c0.r42.j22,none,x3200.c0.s9.b2.n0.h0,x3200.c0.s9.b1.n0.h0,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.1476703,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3101.3100.00.0000,x3101.c0.r42.j10,none,x3100.c0.s1.b2.n0.h0,x3100.c0.s1.b1.n0.h0,1,x3101-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,4.2970674,['x3101_RIGHT-x3100_LEFT']
3101.3100.00.0001,x3101.c0.r42.j12,none,x3100.c0.s3.b2.n0.h0,x3100.c0.s3.b1.n0.h0,1,x3101-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,4.2309773,['x3101_RIGHT-x3100_LEFT']
3101.3100.00.0002,x3101.c0.r42.j14,none,x3100.c0.s5.b2.n0.h0,x3100.c0.s5.b1.n0.h0,1,x3101-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,4.1680066,['x3101_RIGHT-x3100_LEFT']
3101.3100.00.0003,x3101.c0.r42.j24,none,x3100.c0.s7.b2.n0.h0,x3100.c0.s7.b1.n0.h0,1,x3101-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,4.2002301,['x3101_RIGHT-x3100_LEFT']
3201.3200.00.0000,x3201.c0.r42.j10,none,x3200.c0.s1.b2.n0.h0,x3200.c0.s1.b1.n0.h0,1,x3201-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,4.3670125,['x3200_RIGHT-x3201_LEFT']
3201.3200.00.0001,x3201.c0.r42.j12,none,x3200.c0.s3.b2.n0.h0,x3200.c0.s3.b1.n0.h0,1,x3201-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,4.2550898,['x3200_RIGHT-x3201_LEFT']
3201.3200.00.0002,x3201.c0.r42.j14,none,x3200.c0.s5.b2.n0.h0,x3200.c0.s5.b1.n0.h0,1,x3201-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,4.1401361,['x3200_RIGHT-x3201_LEFT']
3201.3200.00.0003,x3201.c0.r42.j24,none,x3200.c0.s7.b2.n0.h0,x3200.c0.s7.b1.n0.h0,1,x3201-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F19A,4,3.9310366,['x3200_RIGHT-x3201_LEFT']
3101.3101.00.0000,x3101.c0.r42.j22,none,x3101.c0.s39.b2.n0.h0,x3101.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3101.3101.00.0001,x3101.c0.r42.j18,none,x3101.c0.s35.b1.n0.h0,x3101.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3101.3101.00.0002,x3101.c0.r42.j20,none,x3101.c0.s37.b1.n0.h0,x3101.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3101.3101.00.0003,x3101.c0.r42.j16,none,x3101.c0.s39.b1.n0.h0,x3101.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3102.3102.00.0000,x3102.c0.r42.j18,none,x3102.c0.s37.b2.n0.h0,x3102.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3102.3102.00.0001,x3102.c0.r42.j20,none,x3102.c0.s35.b1.n0.h0,x3102.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.6764528,[]
3102.3102.00.0002,x3102.c0.r42.j16,none,x3102.c0.s37.b1.n0.h0,x3102.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5383092,[]
3103.3103.00.0000,x3103.c0.r42.j22,none,x3103.c0.s39.b2.n0.h0,x3103.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3103.3103.00.0001,x3103.c0.r42.j18,none,x3103.c0.s35.b1.n0.h0,x3103.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3103.3103.00.0002,x3103.c0.r42.j20,none,x3103.c0.s37.b1.n0.h0,x3103.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3103.3103.00.0003,x3103.c0.r42.j16,none,x3103.c0.s39.b1.n0.h0,x3103.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3104.3104.00.0000,x3104.c0.r42.j22,none,x3104.c0.s39.b2.n0.h0,x3104.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3104.3104.00.0001,x3104.c0.r42.j18,none,x3104.c0.s35.b1.n0.h0,x3104.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3104.3104.00.0002,x3104.c0.r42.j20,none,x3104.c0.s37.b1.n0.h0,x3104.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3104.3104.00.0003,x3104.c0.r42.j16,none,x3104.c0.s39.b1.n0.h0,x3104.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3105.3105.00.0000,x3105.c0.r42.j22,none,x3105.c0.s39.b2.n0.h0,x3105.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3105.3105.00.0001,x3105.c0.r42.j18,none,x3105.c0.s35.b1.n0.h0,x3105.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3105.3105.00.0002,x3105.c0.r42.j20,none,x3105.c0.s37.b1.n0.h0,x3105.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3105.3105.00.0003,x3105.c0.r42.j16,none,x3105.c0.s39.b1.n0.h0,x3105.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3106.3106.00.0000,x3106.c0.r42.j18,none,x3106.c0.s37.b2.n0.h0,x3106.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3106.3106.00.0001,x3106.c0.r42.j20,none,x3106.c0.s35.b1.n0.h0,x3106.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.6764528,[]
3106.3106.00.0002,x3106.c0.r42.j16,none,x3106.c0.s37.b1.n0.h0,x3106.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5383092,[]
3107.3107.00.0000,x3107.c0.r42.j10,none,x3107.c0.s39.b2.n0.h0,x3107.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5550034,[]
3107.3107.00.0001,x3107.c0.r42.j12,none,x3107.c0.s35.b1.n0.h0,x3107.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5780261,[]
3107.3107.00.0002,x3107.c0.r42.j14,none,x3107.c0.s37.b1.n0.h0,x3107.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5152389,[]
3107.3107.00.0003,x3107.c0.r42.j24,none,x3107.c0.s39.b1.n0.h0,x3107.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5479296,[]
3108.3108.00.0000,x3108.c0.r42.j10,none,x3108.c0.s39.b2.n0.h0,x3108.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5550034,[]
3108.3108.00.0001,x3108.c0.r42.j12,none,x3108.c0.s35.b1.n0.h0,x3108.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5780261,[]
3108.3108.00.0002,x3108.c0.r42.j14,none,x3108.c0.s37.b1.n0.h0,x3108.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5152389,[]
3108.3108.00.0003,x3108.c0.r42.j24,none,x3108.c0.s39.b1.n0.h0,x3108.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5479296,[]
3201.3201.00.0000,x3201.c0.r42.j22,none,x3201.c0.s39.b2.n0.h0,x3201.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3201.3201.00.0001,x3201.c0.r42.j18,none,x3201.c0.s35.b1.n0.h0,x3201.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3201.3201.00.0002,x3201.c0.r42.j20,none,x3201.c0.s37.b1.n0.h0,x3201.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3201.3201.00.0003,x3201.c0.r42.j16,none,x3201.c0.s39.b1.n0.h0,x3201.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3202.3202.00.0000,x3202.c0.r42.j18,none,x3202.c0.s37.b2.n0.h0,x3202.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3202.3202.00.0001,x3202.c0.r42.j20,none,x3202.c0.s35.b1.n0.h0,x3202.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.6764528,[]
3202.3202.00.0002,x3202.c0.r42.j16,none,x3202.c0.s37.b1.n0.h0,x3202.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5383092,[]
3203.3203.00.0000,x3203.c0.r42.j22,none,x3203.c0.s39.b2.n0.h0,x3203.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3203.3203.00.0001,x3203.c0.r42.j18,none,x3203.c0.s35.b1.n0.h0,x3203.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3203.3203.00.0002,x3203.c0.r42.j20,none,x3203.c0.s37.b1.n0.h0,x3203.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3203.3203.00.0003,x3203.c0.r42.j16,none,x3203.c0.s39.b1.n0.h0,x3203.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3204.3204.00.0000,x3204.c0.r42.j22,none,x3204.c0.s39.b2.n0.h0,x3204.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3204.3204.00.0001,x3204.c0.r42.j18,none,x3204.c0.s35.b1.n0.h0,x3204.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3204.3204.00.0002,x3204.c0.r42.j20,none,x3204.c0.s37.b1.n0.h0,x3204.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3204.3204.00.0003,x3204.c0.r42.j16,none,x3204.c0.s39.b1.n0.h0,x3204.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3205.3205.00.0000,x3205.c0.r42.j22,none,x3205.c0.s39.b2.n0.h0,x3205.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3205.3205.00.0001,x3205.c0.r42.j18,none,x3205.c0.s35.b1.n0.h0,x3205.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3205.3205.00.0002,x3205.c0.r42.j20,none,x3205.c0.s37.b1.n0.h0,x3205.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3205.3205.00.0003,x3205.c0.r42.j16,none,x3205.c0.s39.b1.n0.h0,x3205.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3206.3206.00.0000,x3206.c0.r42.j18,none,x3206.c0.s37.b2.n0.h0,x3206.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3206.3206.00.0001,x3206.c0.r42.j20,none,x3206.c0.s35.b1.n0.h0,x3206.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.6764528,[]
3206.3206.00.0002,x3206.c0.r42.j16,none,x3206.c0.s37.b1.n0.h0,x3206.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5383092,[]
3207.3207.00.0000,x3207.c0.r42.j10,none,x3207.c0.s39.b2.n0.h0,x3207.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5550034,[]
3207.3207.00.0001,x3207.c0.r42.j12,none,x3207.c0.s35.b1.n0.h0,x3207.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5780261,[]
3207.3207.00.0002,x3207.c0.r42.j14,none,x3207.c0.s37.b1.n0.h0,x3207.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5152389,[]
3207.3207.00.0003,x3207.c0.r42.j24,none,x3207.c0.s39.b1.n0.h0,x3207.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5479296,[]
3208.3208.00.0000,x3208.c0.r42.j10,none,x3208.c0.s39.b2.n0.h0,x3208.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5550034,[]
3208.3208.00.0001,x3208.c0.r42.j12,none,x3208.c0.s35.b1.n0.h0,x3208.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5780261,[]
3208.3208.00.0002,x3208.c0.r42.j14,none,x3208.c0.s37.b1.n0.h0,x3208.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5152389,[]
3208.3208.00.0003,x3208.c0.r42.j24,none,x3208.c0.s39.b1.n0.h0,x3208.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5479296,[]
3000.3201.00.0000,x3201.c0.r42.j13,none,x3000.c0.r47.j7.p0,x3000.c0.r47.j7.p1,1,x3000-LEFT,none,x3201-RIGHT,none,edge,1,0,R4K87A,100,88.1848294,"['x3000_BACK-x3209_BACK', 'x3208_RIGHT-x3209_LEFT', 'x3207_RIGHT-x3208_LEFT', 'x3206_RIGHT-x3207_LEFT', 'x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT']"
3000.3202.00.0000,x3202.c0.r42.j13,none,x3000.c0.r48.j7.p0,x3000.c0.r48.j7.p1,1,x3000-LEFT,none,x3202-RIGHT,none,edge,1,0,R4K87A,100,87.3185798,"['x3000_BACK-x3209_BACK', 'x3208_RIGHT-x3209_LEFT', 'x3207_RIGHT-x3208_LEFT', 'x3206_RIGHT-x3207_LEFT', 'x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT']"
3001.3203.00.0000,x3203.c0.r42.j23,none,x3001.c0.r47.j7.p0,x3001.c0.r47.j7.p1,1,x3001-RIGHT,none,x3203-RIGHT,none,edge,1,0,R4K87A,100,87.1946466,"['x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x3209_BACK', 'x3208_RIGHT-x3209_LEFT', 'x3207_RIGHT-x3208_LEFT', 'x3206_RIGHT-x3207_LEFT', 'x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT']"
3002.3205.00.0000,x3205.c0.r42.j23,none,x3002.c0.r47.j7.p0,x3002.c0.r47.j7.p1,1,x3002-RIGHT,none,x3205-RIGHT,none,edge,1,0,R4K87A,100,86.372847,"['x3002_RIGHT-x3001_LEFT', 'x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x3209_BACK', 'x3208_RIGHT-x3209_LEFT', 'x3207_RIGHT-x3208_LEFT', 'x3206_RIGHT-x3207_LEFT', 'x3205_RIGHT-x3206_LEFT']"
3001.3204.00.0000,x3204.c0.r42.j23,none,x3001.c0.r48.j7.p0,x3001.c0.r48.j7.p1,1,x3001-RIGHT,none,x3204-RIGHT,none,edge,1,0,R4K87A,100,86.3283971,"['x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x3209_BACK', 'x3208_RIGHT-x3209_LEFT', 'x3207_RIGHT-x3208_LEFT', 'x3206_RIGHT-x3207_LEFT', 'x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT']"
3000.3101.00.0000,x3101.c0.r42.j15,none,x3000.c0.r47.j25.p0,x3000.c0.r47.j25.p1,1,x3000-LEFT,none,x3101-LEFT,none,edge,1,0,R4K87A,100,81.3305575,"['x3000_BACK-x11_BACK', 'x11_RIGHT-x3108_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x3107_RIGHT-x3106_LEFT', 'x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT']"
3000.3102.00.0000,x3102.c0.r42.j15,none,x3000.c0.r48.j25.p0,x3000.c0.r48.j25.p1,1,x3000-LEFT,none,x3102-LEFT,none,edge,1,0,R4K87A,100,80.464308,"['x3000_BACK-x11_BACK', 'x11_RIGHT-x3108_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x3107_RIGHT-x3106_LEFT', 'x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT']"
3001.3103.00.0000,x3103.c0.r42.j19,none,x3001.c0.r47.j9.p0,x3001.c0.r47.j9.p1,1,x3001-RIGHT,none,x3103-LEFT,none,edge,1,0,R4K87A,100,80.4185619,"['x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x11_BACK', 'x11_RIGHT-x3108_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x3107_RIGHT-x3106_LEFT', 'x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT']"
3002.3105.00.0000,x3105.c0.r42.j19,none,x3002.c0.r47.j9.p0,x3002.c0.r47.j9.p1,1,x3002-RIGHT,none,x3105-LEFT,none,edge,1,0,R4K87A,100,79.5967623,"['x3002_RIGHT-x3001_LEFT', 'x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x11_BACK', 'x11_RIGHT-x3108_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x3107_RIGHT-x3106_LEFT', 'x3106_RIGHT-x3105_LEFT']"
3001.3104.00.0000,x3104.c0.r42.j19,none,x3001.c0.r48.j9.p0,x3001.c0.r48.j9.p1,1,x3001-RIGHT,none,x3104-LEFT,none,edge,1,0,R4K87A,100,79.5523123,"['x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x11_BACK', 'x11_RIGHT-x3108_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x3107_RIGHT-x3106_LEFT', 'x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT']"
3003.3107.00.0000,x3107.c0.r42.j17,none,x3003.c0.r47.j7.p0,x3003.c0.r47.j7.p1,1,x3003-RIGHT,none,x3107-LEFT,none,edge,1,0,R4K87A,100,78.7719378,"['x3003_RIGHT-x3002_LEFT', 'x3002_RIGHT-x3001_LEFT', 'x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x11_BACK', 'x11_RIGHT-x3108_LEFT', 'x3108_RIGHT-x3107_LEFT']"
3002.3106.00.0000,x3106.c0.r42.j19,none,x3002.c0.r48.j7.p0,x3002.c0.r48.j7.p1,1,x3002-RIGHT,none,x3106-LEFT,none,edge,1,0,R4K87A,100,78.7044046,"['x3002_RIGHT-x3001_LEFT', 'x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x11_BACK', 'x11_RIGHT-x3108_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x3107_RIGHT-x3106_LEFT']"
3003.3207.00.0000,x3207.c0.r42.j11,none,x3003.c0.r47.j9.p0,x3003.c0.r47.j9.p1,1,x3003-RIGHT,none,x3207-RIGHT,none,edge,1,0,R4K87A,100,78.7327003,"['x3003_RIGHT-x3002_LEFT', 'x3002_RIGHT-x3001_LEFT', 'x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x3209_BACK', 'x3208_RIGHT-x3209_LEFT', 'x3207_RIGHT-x3208_LEFT']"
3002.3206.00.0000,x3206.c0.r42.j13,none,x3002.c0.r48.j9.p0,x3002.c0.r48.j9.p1,1,x3002-RIGHT,none,x3206-RIGHT,none,edge,1,0,R4K87A,100,78.7144061,"['x3002_RIGHT-x3001_LEFT', 'x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x3209_BACK', 'x3208_RIGHT-x3209_LEFT', 'x3207_RIGHT-x3208_LEFT', 'x3206_RIGHT-x3207_LEFT']"
3003.3108.00.0000,x3108.c0.r42.j17,none,x3003.c0.r48.j7.p1,x3003.c0.r48.j7.p1,1,x3003-RIGHT,none,x3108-LEFT,none,edge,1,0,R4K87A,100,77.9056882,"['x3003_RIGHT-x3002_LEFT', 'x3002_RIGHT-x3001_LEFT', 'x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x11_BACK', 'x11_RIGHT-x3108_LEFT']"
3003.3208.00.0000,x3208.c0.r42.j11,none,x3003.c0.r48.j9.p1,x3003.c0.r48.j9.p1,1,x3003-RIGHT,none,x3208-RIGHT,none,edge,1,0,R4K87A,100,77.8664507,"['x3003_RIGHT-x3002_LEFT', 'x3002_RIGHT-x3001_LEFT', 'x3001_RIGHT-x3000_LEFT', 'x3000_BACK-x3209_BACK', 'x3208_RIGHT-x3209_LEFT']"
